p1,p2,score
YJL164C,YOR151C,0.852119274942154
YGL077C,YHR001W,0.703072689507346
YLR321C,YPL070W,0.80793969881618
YIR010W,YKL052C,0.53606884449893
YER020W,YPL036W,0.852119274942154
YDR159W,YLR277C,0.53606884449893
YGR055W,YML016C,0.788296958861137
YGL026C,YLL039C,0.784767882955442
YLR197W,YML065W,0.53606884449893
YBL027W,YML063W,0.836115707810694
YER133W,YML063W,0.53606884449893
YFR028C,YPL124W,0.669323604690042
YDR240C,YFL017W-A,0.873774047657518
YNL178W,YOL127W,0.859922722080967
YAL005C,YLR398C,0.890653121584812
YDR086C,YPR071W,0.682167453566882
YDR293C,YIR010W,0.53606884449893
YDL101C,YDR051C,0.605663741840526
YCR077C,YMR002W,0.684036878315825
YCR106W,YGL247W,0.682167453566882
YDL005C,YPL042C,0.973131600454237
YDR347W,YOR204W,0.54847104749512
YGR090W,YOL077C,0.873774047657518
YDR388W,YIR003W,0.696164672765658
YDR247W,YNL210W,0.852119274942154
YDR376W,YIR024C,0.786182747552049
YDR190C,YML065W,0.53606884449893
YDR044W,YKL012W,0.579810484329307
YDR227W,YML034W,0.660028449502134
YMR229C,YNL301C,0.54847104749512
YGR140W,YMR094W,0.99491125423602
YDL175C,YGR165W,0.852119274942154
YLR277C,YNL317W,0.999994758351733
YDL225W,YLL039C,0.53606884449893
YKL206C,YPR103W,0.630229419703104
YHR058C,YOR174W,0.997473832513435
YHR027C,YPR118W,0.53606884449893
YEL019C,YML023C,0.80746160453379
YIR010W,YPL235W,0.53606884449893
YKL002W,YOL100W,0.525804493017608
YDR225W,YPL043W,0.852119274942154
YJL005W,YNL138W,0.999990849179912
YCR061W,YGR055W,0.501079807013215
YKL144C,YKL205W,0.786182747552049
YDR152W,YHR060W,0.703072689507346
YML064C,YPL192C,0.786182747552049
YDL030W,YLR275W,0.921706009057121
YBR159W,YEL002C,0.501079807013215
YKL068W,YMR308C,0.784767882955442
YDR190C,YPL140C,0.852119274942154
YGR232W,YIL007C,0.9307328851425
YLR381W,YPL018W,0.99722493214936
YAL038W,YHR027C,0.53606884449893
YIL030C,YPL222W,0.579810484329307
YDL229W,YPL126W,0.890653121584812
YDR450W,YOR117W,0.53606884449893
YGL122C,YIL149C,0.842276605740035
YDR116C,YNL255C,0.53606884449893
YGR082W,YNL131W,0.999999743624534
YER086W,YKL104C,0.54847104749512
YDL222C,YOL100W,0.703072689507346
YLR340W,YMR236W,0.832002620755503
YJL063C,YKL167C,0.889168054734813
YLL039C,YMR087W,0.53606884449893
YDL123W,YHR094C,0.703072689507346
YGR118W,YHL001W,0.54847104749512
YBR114W,YDR097C,0.824118856508057
YBR196C,YDR328C,0.53606884449893
YIL131C,YPL237W,0.852119274942154
YDR487C,YNL189W,0.67234615284868
YFL002C,YPL150W,0.53606884449893
YBR177C,YML016C,0.703072689507346
YDL047W,YMR196W,0.852119274942154
YGL229C,YNL076W,0.852119274942154
YOR151C,YPL203W,0.952862168051605
YGR037C,YHR016C,0.635228910294981
YLR180W,YOR326W,0.824118856508057
YBR253W,YPR086W,0.660028449502134
YGR120C,YOR158W,0.80793969881618
YGR129W,YKR022C,0.796256143327102
YBR194W,YDR172W,0.53606884449893
YBR154C,YGL207W,0.703072689507346
YFL002C,YMR242C,0.714709002076928
YCR014C,YDL007W,0.790521651322224
YIL021W,YOL005C,0.999997955507175
YMR047C,YOR145C,0.823939570017432
YDR462W,YJL063C,0.921706009057121
YDL066W,YLL039C,0.53606884449893
YEL034W,YMR284W,0.852119274942154
YCR043C,YMR149W,0.553422680851517
YGR020C,YKL080W,0.786901928203896
YEL032W,YGL201C,0.903060320942375
YFL033C,YHR205W,0.757438396147352
YDL137W,YFR004W,0.53606884449893
YBR059C,YIL095W,0.852119274942154
YFL002C,YNL175C,0.53606884449893
YKL057C,YPL169C,0.667047013899172
YGL174W,YNR011C,0.53606884449893
YBR239C,YDR388W,0.95207346470593
YBR036C,YJR117W,0.501079807013215
YOR005C,YPL110C,0.852119274942154
YKL061W,YOR098C,0.605663741840526
YDL131W,YJR017C,0.579810484329307
YGL112C,YIR010W,0.53606884449893
YOR046C,YPL140C,0.852119274942154
YDR328C,YLR421C,0.584984984984985
YLR029C,YNL132W,0.889168054734813
YHR141C,YLR340W,0.54847104749512
YER025W,YPR110C,0.721967550772767
YGL001C,YGR060W,0.989803022798448
YCR066W,YOR368W,0.682167453566882
YCL059C,YOR229W,0.682167453566882
YBL035C,YBR087W,0.824118856508057
YBR031W,YJR145C,0.836115707810694
YJR036C,YLL039C,0.53606884449893
YBR159W,YEL063C,0.501079807013215
YDL208W,YJL010C,0.53606884449893
YCL010C,YOR341W,0.669323604690042
YGL112C,YPR070W,0.790521651322224
YIL093C,YNL081C,0.859922722080967
YHR197W,YPL220W,0.756010042469907
YBR200W,YLR396C,0.630229419703104
YDR471W,YDR496C,0.836115707810694
YBL045C,YML064C,0.721967550772767
YDL017W,YGL137W,0.852119274942154
YCR057C,YDL148C,0.980506750731323
YKL203C,YOR035C,0.630229419703104
YDL087C,YMR125W,0.999394310692605
YNL138W,YOR063W,0.896778642624069
YDR388W,YJR115W,0.576965202814132
YGL083W,YNL272C,0.525804493017608
YLL008W,YLR449W,0.54847104749512
YNL189W,YPL153C,0.916911289552005
YLR197W,YNR051C,0.753242918792004
YGR287C,YJR017C,0.579810484329307
YLL024C,YPR144C,0.890653121584812
YJL210W,YNL214W,0.660028449502134
YLR106C,YPL233W,0.584984984984985
YGR264C,YKL012W,0.579810484329307
YHR030C,YOR208W,0.758611601159538
YKL144C,YNL151C,0.989585763605256
YJR068W,YNL255C,0.53606884449893
YGL066W,YLR249W,0.669323604690042
YDL150W,YOR210W,0.921706009057121
YGR242W,YPL051W,0.605663741840526
YIR010W,YJR066W,0.53606884449893
YBL007C,YBL037W,0.576965202814132
YPL085W,YPR181C,0.999097251756036
YDR356W,YMR117C,0.874509336885389
YDL145C,YGL137W,0.999999899353438
YHR082C,YMR205C,0.525804493017608
YAR007C,YCR066W,0.983886323017768
YIR010W,YNL087W,0.53606884449893
YDR341C,YFR004W,0.784767882955442
YBR283C,YCR034W,0.501079807013215
YLR075W,YNL112W,0.836115707810694
YDL132W,YLR128W,0.999930931983797
YBR121C,YMR223W,0.880256440785723
YBR089C-A,YPL082C,0.861356321701401
YGL016W,YLR335W,0.660028449502134
YFL002C,YFR001W,0.902816467645463
YLR276C,YNL110C,0.667047013899172
YGR002C,YNL136W,0.995015185812713
YDL197C,YNL124W,0.53606884449893
YBR111W-A,YDL053C,0.53606884449893
YGL147C,YJR145C,0.54847104749512
YGR252W,YIL021W,0.669323604690042
YGL135W,YGR034W,0.921706009057121
YDR006C,YFR004W,0.784767882955442
YBR211C,YOR269W,0.786182747552049
YGL106W,YPL242C,0.999980768337387
YAL007C,YDR087C,0.824118856508057
YDR394W,YKL145W,0.999996163001953
YAL036C,YJR145C,0.54847104749512
YDL059C,YGL137W,0.852119274942154
YER110C,YGR214W,0.917911552484399
YLR335W,YMR308C,0.733434044008665
YFL022C,YMR284W,0.852119274942154
YJL080C,YMR116C,0.971175843289377
YDR471W,YIL018W,0.921706009057121
YER169W,YNL031C,0.517173445772244
YAL005C,YLR090W,0.611124559115489
YER133W,YFL023W,0.822339326140373
YDR108W,YLL039C,0.53606884449893
YFL002C,YHL011C,0.53606884449893
YFR004W,YGR244C,0.53606884449893
YOR117W,YOR335C,0.53606884449893
YDR324C,YIL019W,0.669323604690042
YMR240C,YPR082C,0.889168054734813
YAL024C,YER177W,0.669323604690042
YER021W,YHR200W,0.999755491351617
YKL203C,YNL047C,0.838787018252074
YLL033W,YNL180C,0.605663741840526
YDR009W,YOL133W,0.721967550772767
YEL037C,YHR200W,0.995527859843716
YGL222C,YNL118C,0.660028449502134
YFR031C-A,YNR051C,0.53606884449893
YBR159W,YDR307W,0.501079807013215
YBL027W,YFR032C-A,0.836115707810694
YCR021C,YDR011W,0.703072689507346
YBL029C-A,YGL056C,0.703072689507346
YOR063W,YPR129W,0.53606884449893
YDL100C,YGR189C,0.67234615284868
YGL240W,YIR025W,0.963548611494452
YER043C,YGL237C,0.852119274942154
YLR438C-A,YMR268C,0.997223556320461
YGL099W,YLL039C,0.53606884449893
YER025W,YOR260W,0.999957277722363
YBR009C,YKR048C,0.757607304556536
YDR235W,YDR240C,0.957795592557016
YBR081C,YML028W,0.764303653422268
YDR398W,YMR093W,0.999212223968428
YMR109W,YOR227W,0.576965202814132
YLR306W,YPL003W,0.852119274942154
YHL001W,YLR448W,0.889168054734813
YBR069C,YJR077C,0.937023323497348
YJR033C,YOR332W,0.990111769152776
YIR010W,YMR093W,0.53606884449893
YGL158W,YPL031C,0.753242918792004
YDL195W,YKL049C,0.53606884449893
YDR510W,YLR223C,0.53606884449893
YHR105W,YLL040C,0.852119274942154
YNR051C,YPL220W,0.53606884449893
YIR026C,YPR115W,0.852119274942154
YBR245C,YKR008W,0.979454994289781
YDL100C,YOR164C,0.999827102009464
YDR496C,YMR242C,0.836115707810694
YDL082W,YER102W,0.54847104749512
YER112W,YNL118C,0.885210244671741
YGL103W,YNL301C,0.921706009057121
YBR154C,YIR010W,0.53606884449893
YNL161W,YNL272C,0.868478095503541
YPR187W,YPR190C,0.957795592557016
YJL005W,YNL098C,0.757438396147352
YER125W,YLR027C,0.525804493017608
YLL045C,YOL041C,0.935013786595579
YEL009C,YOR174W,0.660028449502134
YDR244W,YLL039C,0.884419344852077
YJR132W,YPL240C,0.610333975634579
YJL097W,YPL094C,0.682167453566882
YBR189W,YLR432W,0.54847104749512
YJL151C,YMR079W,0.682167453566882
YBR081C,YLR433C,0.832002620755503
YDR398W,YNR016C,0.852119274942154
YHR200W,YOL060C,0.53606884449893
YDR167W,YGR252W,0.99999999839187
YHR043C,YHR107C,0.721967550772767
YGR103W,YPL043W,0.991624137291016
YDR510W,YGR083C,0.53606884449893
YDL013W,YLR006C,0.911375557140747
YKL173W,YOR308C,0.980420060487739
YFR004W,YOR099W,0.53606884449893
YDL193W,YGL008C,0.852119274942154
YGR162W,YHR200W,0.53606884449893
YCL040W,YHR200W,0.53606884449893
YGL099W,YGR245C,0.935678878124013
YIL105C,YPL059W,0.929941954648104
YIL046W,YLL039C,0.842276605740035
YDR238C,YPL010W,0.987468358807019
YAR014C,YOR047C,0.635228910294981
YBR154C,YGL070C,0.999555694773811
YMR192W,YPL240C,0.53606884449893
YDR466W,YML062C,0.525804493017608
YFR037C,YLL026W,0.797954109819716
YLR332W,YPL058C,0.703072689507346
YLR357W,YPR034W,0.999995275377307
YDR471W,YNL178W,0.836115707810694
YBL056W,YDR071C,0.9999900395526
YHR016C,YJL151C,0.73785781337638
YOR063W,YPL146C,0.734623947061466
YMR167W,YOR155C,0.852119274942154
YDL116W,YML031W,0.53606884449893
YBL002W,YBR114W,0.852119274942154
YGL190C,YLR373C,0.67234615284868
YDL014W,YOL041C,0.54847104749512
YJL092W,YKL088W,0.584984984984985
YNL107W,YOR244W,0.999992482662382
YER036C,YIL133C,0.53606884449893
YHL033C,YPL198W,0.889168054734813
YDR510W,YML095C,0.660028449502134
YBL026W,YCR077C,0.999780333605485
YDR328C,YJL204C,0.999579709080874
YER036C,YIR010W,0.53606884449893
YBR283C,YMR292W,0.703072689507346
YDL014W,YGL076C,0.54847104749512
YFR052W,YIL066C,0.721967550772767
YHR200W,YKL152C,0.784767882955442
YER151C,YNL096C,0.753242918792004
YML069W,YNL031C,0.756010042469907
YHR031C,YNL262W,0.660028449502134
YBL045C,YGR033C,0.660028449502134
YKL182W,YLR249W,0.54847104749512
YBL106C,YOR197W,0.786182747552049
YAL053W,YGL203C,0.703072689507346
YDR448W,YLR259C,0.914650335393415
YMR125W,YMR240C,0.975363048182362
YDR449C,YLR340W,0.669323604690042
YGL233W,YJL036W,0.772933585066473
YJL148W,YPR110C,0.990916256037435
YJR062C,YOR232W,0.852119274942154
YKL204W,YNL161W,0.852119274942154
YEL034W,YHR135C,0.721967550772767
YJL162C,YPL059W,0.569286093422305
YGL135W,YIL018W,0.836115707810694
YBR283C,YPL234C,0.501079807013215
YPL082C,YPL178W,0.838787018252074
YKL103C,YOL001W,0.852119274942154
YMR196W,YOR011W,0.579810484329307
YDR363W-A,YDR394W,0.980420060487739
YBR181C,YMR142C,0.54847104749512
YDL160C,YNL302C,0.53606884449893
YDL135C,YPR156C,0.703072689507346
YGL238W,YHR114W,0.576965202814132
YGR082W,YOL026C,0.660028449502134
YJL190C,YMR309C,0.54847104749512
YDR365C,YML010W,0.53606884449893
YDL006W,YDL132W,0.852119274942154
YNL186W,YPR137W,0.703072689507346
YKL205W,YOR112W,0.979201591195487
YDR224C,YML112W,0.838787018252074
YDR264C,YOR101W,0.67234615284868
YDR001C,YJL164C,0.758611601159538
YJL041W,YOR181W,0.53606884449893
YCL028W,YGR142W,0.682167453566882
YLR175W,YOR341W,0.53606884449893
YDR350C,YNR075C-A,0.553422680851517
YGL135W,YOL127W,0.957795592557016
YIL030C,YIR034C,0.579810484329307
YGL077C,YGL108C,0.703072689507346
YHL030W,YPR103W,0.981079706685928
YEL017C-A,YPR042C,0.63452702925702
YDR012W,YHL034C,0.54847104749512
YDR424C,YKR054C,0.53606884449893
YGR060W,YLR056W,0.997470283060215
YBR193C,YOL135C,0.99994424384254
YBL056W,YBR097W,0.873774047657518
YHR204W,YMR304W,0.824118856508057
YDR103W,YPR119W,0.660028449502134
YFL002C,YNL022C,0.53606884449893
YDR452W,YER112W,0.684036878315825
YAL026C,YER166W,0.703072689507346
YLR222C,YOR310C,0.900147115238577
YDL013W,YDL042C,0.742881415725322
YOR094W,YOR216C,0.936738059260324
YER155C,YIL113W,0.852119274942154
YDR324C,YER151C,0.753242918792004
YAR031W,YBR217W,0.786182747552049
YDR012W,YNL096C,0.54847104749512
YDR328C,YDR385W,0.660028449502134
YER151C,YFR004W,0.957261674074857
YCL054W,YNL154C,0.786182747552049
YDR363W-A,YFR052W,0.980420060487739
YBR081C,YMR304W,0.669323604690042
YCL040W,YDR516C,0.634843970374645
YGL030W,YML065W,0.53606884449893
YCL028W,YNL025C,0.660028449502134
YGL116W,YJL008C,0.669323604690042
YGR029W,YLR424W,0.682167453566882
YFR001W,YMR290C,0.889168054734813
YFR004W,YIL148W,0.53606884449893
YHR089C,YLR175W,0.999969195431417
YHR027C,YNL064C,0.669323604690042
YML022W,YOR117W,0.53606884449893
YBR081C,YKL104C,0.764303653422268
YAL042W,YML130C,0.904042231253866
YFR031C-A,YJR123W,0.921706009057121
YDR418W,YGL103W,0.921706009057121
YJL036W,YPR105C,0.815660413330478
YFR004W,YGR234W,0.784767882955442
YDR385W,YKL049C,0.53606884449893
YEL056W,YNL030W,0.996459455905628
YER139C,YJL141C,0.525804493017608
YNL025C,YOR140W,0.660028449502134
YHR027C,YKR039W,0.53606884449893
YDR148C,YIL125W,0.99955614722030794
YBR058C,YFR004W,0.53606884449893
YJL140W,YML010W,0.993525376181698
YER133W,YLR258W,0.967589342000141
YBR221C,YNL071W,0.992577040558528
YAR002C-A,YGR060W,0.703072689507346
YOL139C,YOR276W,0.999989584047368
YDL246C,YJR159W,0.786182747552049
YDR427W,YOR117W,0.985651702163765
YHR160C,YIL160C,0.999675780031286
YHL001W,YLR344W,0.54847104749512
YLL039C,YLR133W,0.53606884449893
YIL021W,YJL140W,0.999999640832161
YBR119W,YNL189W,0.53606884449893
YDL075W,YLR075W,0.836115707810694
YLL039C,YML100W,0.784767882955442
YAL035W,YLR175W,0.986032323626931
YCR093W,YER112W,0.788296958861137
YBR181C,YGR118W,0.836115707810694
YEL054C,YPR102C,0.836115707810694
YEL062W,YOL138C,0.53606884449893
YBR081C,YDR238C,0.669323604690042
YDL126C,YGR048W,0.999999997406309
YCR031C,YIR010W,0.53606884449893
YDR510W,YOR270C,0.53606884449893
YBL003C,YBR010W,0.993726298403712
YGR284C,YMR272C,0.703072689507346
YOL135C,YPR168W,0.999222373487145
YBR274W,YDL042C,0.852119274942154
YAL021C,YCL028W,0.852119274942154
YDR510W,YIL143C,0.660028449502134
YFL037W,YLR055C,0.832002620755503
YBL076C,YBR123C,0.753242918792004
YCR093W,YIL038C,0.99923731411217
YGR214W,YJR123W,0.54847104749512
YBL087C,YHR084W,0.53606884449893
YDL115C,YOL005C,0.990916256037435
YDR508C,YLL039C,0.784767882955442
YEL026W,YMR047C,0.823939570017432
YDL030W,YHR165C,0.992577040558528
YDL047W,YJR007W,0.660028449502134
YFR031C-A,YHL001W,0.921706009057121
YDR450W,YDR510W,0.53606884449893
YBR274W,YGL037C,0.669323604690042
YDR265W,YNL329C,0.630229419703104
YER123W,YLL024C,0.525804493017608
YHR027C,YLR134W,0.53606884449893
YGL076C,YNL178W,0.836115707810694
YNL244C,YOR361C,0.999980972571101
YIL035C,YLR019W,0.852119274942154
YBL002W,YPR019W,0.53606884449893
YKR006C,YPL173W,0.886805457072407
YPL204W,YPR160W,0.721967550772767
YKL049C,YLL026W,0.53606884449893
YIL107C,YOR090C,0.527586023161142
YBR119W,YPR182W,0.935013786595579
YLL039C,YLR167W,0.53606884449893
YNL030W,YPL001W,0.995186846981221
YDR064W,YGR118W,0.54847104749512
YBL003C,YPL126W,0.53606884449893
YER177W,YPL231W,0.842276605740035
YGR090W,YJR145C,0.974110025300578
YAL011W,YDR485C,0.993897827550356
YJR050W,YPL151C,0.945807333010916
YHR200W,YPL081W,0.53606884449893
YDR510W,YOL004W,0.53606884449893
YER146W,YLR117C,0.53606884449893
YDR012W,YNL301C,0.836115707810694
YDL209C,YGL120C,0.987487658743688
YLR293C,YPL012W,0.525804493017608
YOR319W,YPR152C,0.53606884449893
YJL168C,YNL304W,0.579810484329307
YKL028W,YLL039C,0.53606884449893
YIL018W,YNL110C,0.54847104749512
YER029C,YNR051C,0.53606884449893
YKR097W,YPL180W,0.660028449502134
YLL008W,YNL110C,0.993611465410622
YBR283C,YER019C-A,0.946824253568075
YMR128W,YPL213W,0.53606884449893
YJR022W,YMR268C,0.997218661626414
YMR096W,YMR322C,0.786182747552049
YAL030W,YDL192W,0.660028449502134
YBR247C,YPL126W,0.678163527881346
YHL004W,YNL306W,0.998500221551876
YDL239C,YLR423C,0.895860943411288
YGL096W,YOR319W,0.786182747552049
YGL090W,YLR265C,0.999993737965063
YEL040W,YKL203C,0.630229419703104
YER143W,YOR117W,0.660028449502134
YLR413W,YPR138C,0.703072689507346
YML046W,YOR308C,0.667047013899172
YDR141C,YGR138C,0.703072689507346
YBR160W,YDR356W,0.636806189307279
YDR097C,YLR234W,0.824118856508057
YLR347C,YMR121C,0.53606884449893
YLL039C,YLR398C,0.53606884449893
YBR289W,YKR001C,0.920584571513722
YBR010W,YDL159W,0.721967550772767
YDR300C,YER107C,0.824118856508057
YGR214W,YOR197W,0.53606884449893
YGR220C,YNL236W,0.824118856508057
YBL074C,YOR308C,0.836115707810694
YHL032C,YIL053W,0.852119274942154
YDR502C,YPL125W,0.67234615284868
YHR141C,YML063W,0.836115707810694
YDR301W,YKR002W,0.999849102682295
YIR010W,YJL148W,0.53606884449893
YGR264C,YNL189W,0.721967550772767
YCL028W,YML051W,0.682167453566882
YBR236C,YGR063C,0.53606884449893
YLR186W,YNL132W,0.957795592557016
YDR448W,YGL151W,0.836115707810694
YHR141C,YOL127W,0.889168054734813
YDR195W,YER133W,0.999996625586994
YBR039W,YKL195W,0.584984984984985
YDR206W,YER029C,0.53606884449893
YGR030C,YLR145W,0.977746286110886
YLL039C,YOR293W,0.53606884449893
YDL185W,YLL019C,0.852119274942154
YER112W,YOR204W,0.899053161866651
YER151C,YPL178W,0.53606884449893
YCL059C,YDR510W,0.53606884449893
YMR194W,YPL090C,0.54847104749512
YBR009C,YNL206C,0.997703740633819
YBL003C,YDR385W,0.53606884449893
YIR003W,YLR074C,0.852119274942154
YFL010C,YFR024C-A,0.635228910294981
YJR135C,YPL233W,0.80746160453379
YDR240C,YHR086W,0.999133716188838
YBR010W,YPR031W,0.89943287344189
YLR061W,YPL240C,0.53606884449893
YGR165W,YHL004W,0.984181020904179
YBR025C,YDR398W,0.852119274942154
YGR200C,YKL166C,0.525804493017608
YDL085W,YLL039C,0.53606884449893
YMR139W,YPR106W,0.525804493017608
YDL246C,YPL240C,0.71996710659639
YKL054C,YOL012C,0.53606884449893
YER029C,YER146W,0.714709002076928
YAL005C,YDR060W,0.890653121584812
YMR106C,YNL055C,0.852119274942154
YCR028C-A,YCR093W,0.703072689507346
YCR088W,YHR016C,0.991458603912358
YBL002W,YGR054W,0.852119274942154
YHR027C,YNL067W,0.53606884449893
YLR009W,YNL110C,0.784767882955442
YBL003C,YOR272W,0.53606884449893
YDL043C,YNR031C,0.852119274942154
YML065W,YMR290C,0.53606884449893
YCR035C,YNR024W,0.973666167280936
YDR116C,YDR237W,0.957795592557016
YML063W,YOL040C,0.859922722080967
YDL085W,YNL187W,0.703072689507346
YNL255C,YPR080W,0.53606884449893
YJL115W,YNL031C,0.9999990111551
YFL037W,YJL014W,0.842276605740035
YDL229W,YDR179C,0.669323604690042
YLL039C,YLR248W,0.784767882955442
YIL126W,YOR116C,0.790937035038668
YMR304W,YOR326W,0.824118856508057
YFL017W-A,YLR298C,0.861356321701401
YBR191W,YLR029C,0.54847104749512
YGR103W,YKL009W,0.999514764827114
YAR073W,YHL033C,0.54847104749512
YBR055C,YMR240C,0.921706009057121
YBR279W,YKL049C,0.53606884449893
YER154W,YNR017W,0.525804493017608
YKL080W,YPL091W,0.703072689507346
YDL188C,YOL005C,0.852119274942154
YDR022C,YPL166W,0.985567318070882
YDR404C,YPL203W,0.952862168051605
YDR448W,YOL086C,0.74189368876305
YDR489W,YIR008C,0.712264150943396
YGR209C,YHR199C,0.833376047487469
YMR322C,YPL280W,0.682167453566882
YBR175W,YHR064C,0.873774047657518
YDL064W,YJR076C,0.660028449502134
YLR182W,YOL131W,0.67234615284868
YJL095W,YML074C,0.952862168051605
YKL167C,YNL252C,0.921706009057121
YFR004W,YJL026W,0.53606884449893
YOR117W,YPR074C,0.53606884449893
YBL010C,YKR022C,0.929941954648104
YDL116W,YKR082W,0.999991520102275
YNL002C,YOL012C,0.53606884449893
YCR039C,YDL013W,0.757438396147352
YDR258C,YGL197W,0.890653121584812
YER151C,YER177W,0.753242918792004
YBR122C,YHL004W,0.797954109819716
YHR089C,YNL186W,0.703072689507346
YOL127W,YPL240C,0.610333975634579
YDL130W,YGL066W,0.669323604690042
YGR121C,YIR038C,0.895860943411288
YBR089C-A,YJL140W,0.910097882986132
YLR449W,YOR206W,0.951338277888237
YBR173C,YKL145W,0.660028449502134
YKL074C,YLR116W,0.999984457887575
YER068W,YHL030W,0.660028449502134
YBL003C,YKR024C,0.53606884449893
YJL140W,YOR210W,0.980420060487739
YNL209W,YOR140W,0.890653121584812
YDR146C,YGR002C,0.852119274942154
YDR207C,YOR304W,0.838787018252074
YDR510W,YLR082C,0.53606884449893
YKL018W,YNL317W,0.993525376181698
YDR212W,YOR119C,0.753242918792004
YBL007C,YDL146W,0.77062180777812594
YBR079C,YOR039W,0.963156708497749
YOR134W,YPR165W,0.815660413330478
YBR095C,YOL004W,0.99962343754573
YGR118W,YNL096C,0.54847104749512
YLR440C,YOR075W,0.987377992267153
YDL198C,YDR414C,0.501079807013215
YDL195W,YLL039C,0.53606884449893
YAL038W,YHR200W,0.784767882955442
YDR174W,YML015C,0.927308217162076
YJR144W,YNL312W,0.852119274942154
YGL120C,YML049C,0.54847104749512
YGL065C,YNL048W,0.877729257641921
YBR009C,YDR225W,0.999824446235739
YBR009C,YBR114W,0.721967550772767
YBR274W,YDR516C,0.525804493017608
YAL043C,YDL140C,0.660028449502134
YDR395W,YKL068W,0.784767882955442
YDR116C,YIL035C,0.721967550772767
YDL095W,YHR027C,0.53606884449893
YLL024C,YPL104W,0.890653121584812
YAL023C,YDL095W,0.999993262005389
YKL145W,YOR254C,0.660028449502134
YKL006W,YNL255C,0.53606884449893
YDR510W,YNL220W,0.53606884449893
YEL063C,YPL076W,0.501079807013215
YML035C,YPR152C,0.579810484329307
YER116C,YOR144C,0.742881415725322
YBL074C,YPL178W,0.53606884449893
YPL240C,YPR128C,0.610333975634579
YLL039C,YNR013C,0.53606884449893
YDR175C,YNL137C,0.957795592557016
YGL195W,YHR200W,0.53606884449893
YIR010W,YMR212C,0.53606884449893
YNL189W,YPR018W,0.894594996438348
YDR432W,YNL255C,0.53606884449893
YFR021W,YGL190C,0.721967550772767
YBR126C,YLL019C,0.852119274942154
YFL039C,YGR136W,0.714859437751004
YAR002C-A,YOR165W,0.703072689507346
YGR001C,YNL307C,0.525804493017608
YER112W,YML049C,0.54847104749512
YGL083W,YGR173W,0.525804493017608
YDL019C,YER120W,0.89184320486415
YDR507C,YOR288C,0.525804493017608
YKL193C,YPL036W,0.852119274942154
YDL029W,YJL014W,0.53606884449893
YMR127C,YMR308C,0.660028449502134
YJR159W,YPL031C,0.786182747552049
YCR028C-A,YNR052C,0.703072689507346
YBR247C,YKL143W,0.999950543914496
YDR276C,YMR149W,0.525943141173112
YER149C,YNL293W,0.525804493017608
YLL039C,YPL206C,0.53606884449893
YHR164C,YLR442C,0.714859437751004
YNL061W,YPL217C,0.873774047657518
YBR143C,YER151C,0.824118856508057
YNL154C,YOR153W,0.630229419703104
YDR447C,YLR287C-A,0.921706009057121
YBR169C,YPR152C,0.53606884449893
YGL062W,YHR107C,0.721967550772767
YDL159W,YPL201C,0.525804493017608
YFR034C,YOR133W,0.53606884449893
YOR198C,YPR106W,0.852119274942154
YMR242C,YNL301C,0.921706009057121
YOR251C,YOR346W,0.54847104749512
YBR211C,YKL049C,0.842276605740035
YAL005C,YHR183W,0.689582542004285
YLR044C,YOR260W,0.824118856508057
YGR252W,YPL178W,0.6378829547176
YCR042C,YKL081W,0.861356321701401
YKL216W,YKR055W,0.852119274942154
YML062C,YNL139C,0.999999706134206
YFR024C-A,YMR253C,0.73785781337638
YDR510W,YHR203C,0.53606884449893
YDR335W,YGL092W,0.628571428571429
YDL192W,YKL196C,0.660028449502134
YGL234W,YOR117W,0.53606884449893
YBR198C,YLR055C,0.999999870163444
YOR066W,YPR120C,0.605663741840526
YNL002C,YPR115W,0.852119274942154
YDR288W,YMR185W,0.584984984984985
YFR004W,YJL165C,0.53606884449893
YBR194W,YGL030W,0.53606884449893
YDR025W,YPR102C,0.790521651322224
YHR069C,YLR163C,0.873774047657518
YER151C,YPL211W,0.753242918792004
YAL038W,YML103C,0.53606884449893
YML008C,YOR117W,0.53606884449893
YKR014C,YLL039C,0.53606884449893
YFL039C,YJL115W,0.6378829547176
YLR216C,YMR186W,0.998391792719126
YCR072C,YLR106C,0.999918545582622
YDL229W,YIL061C,0.890653121584812
YDR432W,YKL139W,0.9879334146113
YDL212W,YDR307W,0.501079807013215
YHR007C,YJR118C,0.788296958861137
YKL012W,YPR057W,0.54847104749512
YER155C,YLL039C,0.53606884449893
YDR404C,YGL130W,0.660028449502134
YDR159W,YJR042W,0.53606884449893
YFR009W,YHR020W,0.54847104749512
YDR412W,YDR432W,0.53606884449893
YBR281C,YNL191W,0.994186621470245
YLR287C,YOR231W,0.525804493017608
YDR419W,YOR346W,0.884419344852077
YBR214W,YLR079W,0.703072689507346
YDR168W,YGL201C,0.705996793581068
YLR074C,YLR106C,0.873774047657518
YOL010W,YPL259C,0.852119274942154
YGR177C,YNL044W,0.682167453566882
YDL202W,YPR125W,0.53606884449893
YGR103W,YHR088W,0.963350491854517
YDR212W,YFL002C,0.53606884449893
YNL189W,YOR095C,0.682167453566882
YGL237C,YMR308C,0.852119274942154
YAL005C,YNL136W,0.890653121584812
YIR010W,YPR010C,0.53606884449893
YDR174W,YNL189W,0.67234615284868
YPL106C,YPR129W,0.53606884449893
YAL005C,YGL064C,0.890653121584812
