p1,p2,score
YJR084W,YPR182W,0.824118856508057
YBR072W,YNL189W,0.67234615284868
YFL016C,YLR203C,0.660028449502134
YDR299W,YOR310C,0.53606884449893
YHR007C,YPL145C,0.703072689507346
YBL003C,YGL207W,0.83084601782919
YDL014W,YPL012W,0.921706009057121
YHR077C,YMR080C,0.998407360854882
YHR165C,YJL124C,0.889168054734813
YBR109C,YGL106W,0.99627049099605
YHR186C,YMR028W,0.635294117647059
YGL116W,YPR007C,0.714859437751004
YHR010W,YMR242C,0.54847104749512
YDR432W,YHL034C,0.63429211000704
YMR001C,YNL175C,0.721967550772767
YDR206W,YIL106W,0.852119274942154
YJL130C,YOR027W,0.703072689507346
YAL010C,YLL006W,0.999953402354557
YER031C,YNL263C,0.980119926803891
YKL164C,YOL016C,0.525804493017608
YNL016W,YOR290C,0.861356321701401
YCR012W,YHR027C,0.53606884449893
YJL010C,YPL043W,0.53606884449893
YMR049C,YOL077C,0.997936176405973
YEL026W,YJL072C,0.584984984984985
YDR447C,YLR287C-A,0.921706009057121
YBL092W,YGL014W,0.921706009057121
YOR181W,YPL004C,0.53606884449893
YBL045C,YDR339C,0.852119274942154
YDL025C,YPL220W,0.525804493017608
YLR117C,YMR125W,0.790521651322224
YDL014W,YHR203C,0.889168054734813
YEL054C,YOR312C,0.54847104749512
YGR052W,YNL076W,0.852119274942154
YBL079W,YKL057C,0.53606884449893
YJL089W,YPL042C,0.815660413330478
YDR510W,YNL178W,0.900147115238577
YOL070C,YOR098C,0.605663741840526
YGR215W,YPL013C,0.54847104749512
YDR450W,YIL133C,0.859922722080967
YCR024C,YER146W,0.684036878315825
YGR128C,YGR218W,0.842276605740035
YGL006W,YLL048C,0.703072689507346
YMR308C,YOR362C,0.824118856508057
YDR388W,YIL094C,0.721967550772767
YGL081W,YKL104C,0.852119274942154
YGL120C,YLR424W,0.999999969963463
YJL014W,YJL176C,0.53606884449893
YBR009C,YML102W,0.884419344852077
YDL132W,YNL015W,0.584984984984985
YMR276W,YOR117W,0.884419344852077
YBL041W,YHL030W,0.875753389371895
YGL003C,YJL010C,0.584984984984985
YNL118C,YNL288W,0.703072689507346
YMR160W,YMR304W,0.53606884449893
YBR118W,YHR154W,0.53606884449893
YJR007W,YPL237W,0.999866375640263
YBL003C,YPL153C,0.852119274942154
YFR037C,YJL115W,0.896745742108231
YNL112W,YNL186W,0.703072689507346
YAL002W,YDR495C,0.964534100091018
YDR143C,YER006W,0.53606884449893
YDL149W,YGL180W,0.660028449502134
Q0250,YML129C,0.988693668835707
YKR081C,YOL127W,0.98765120599833
YGL103W,YPL249C-A,0.921706009057121
YMR120C,YNL255C,0.703072689507346
YKL135C,YLR330W,0.660028449502134
YCR024C-A,YGR284C,0.501079807013215
YDR064W,YOL040C,0.836115707810694
YCR057C,YOR096W,0.850690033607605
YDR471W,YLL045C,0.859922722080967
YGR113W,YKL052C,0.999999962360046
YAL043C,YKL006W,0.53606884449893
YAL005C,YOR133W,0.890653121584812
YGL111W,YLL034C,0.995093298746715
YCR031C,YOR204W,0.836115707810694
YBR017C,YDR002W,0.721967550772767
YHR089C,YLR196W,0.703072689507346
YGL078C,YHR089C,0.94224354082303
YGR085C,YLL045C,0.921706009057121
YIL125W,YKL198C,0.852119274942154
YGL092W,YML023C,0.584984984984985
YGR076C,YPR125W,0.53606884449893
YNL290W,YOR217W,0.957795592557016
YGR220C,YKR006C,0.986229563344419
YBR244W,YDL222C,0.703072689507346
YFR004W,YOR375C,0.784767882955442
YGL078C,YLR175W,0.885521702187103
YBR103W,YKR029C,0.999612852555389
YGR218W,YJL061W,0.53606884449893
YBL002W,YOL054W,0.96902218991361
YDL135C,YLR229C,0.998580375635836
YEL034W,YLL045C,0.53606884449893
YJR101W,YOL027C,0.53606884449893
YLR019W,YMR246W,0.852119274942154
YDR235W,YKL012W,0.980420060487739
YGR027C,YLR075W,0.54847104749512
YHR147C,YML009C,0.54847104749512
YDL055C,YER012W,0.53606884449893
YKL014C,YMR049C,0.790521651322224
YDR172W,YFL039C,0.660028449502134
YDR510W,YFR032C-A,0.53606884449893
YDR397C,YPL082C,0.996803499346587
YKL117W,YLR410W,0.742881415725322
YLR192C,YMR146C,0.984394051768721
YNR038W,YOR310C,0.53606884449893
YGL023C,YPL063W,0.584984984984985
YBR109C,YKL210W,0.852119274942154
YIR010W,YOR061W,0.53606884449893
YFL022C,YJL014W,0.53606884449893
YLL024C,YOR007C,0.835636093997896
YGR034W,YOL120C,0.54847104749512
YBL092W,YGR034W,0.889168054734813
YLR027C,YOL147C,0.703072689507346
YER047C,YKL129C,0.821910353485244
YCR086W,YLR086W,0.705996793581068
YBR181C,YGL123W,0.790521651322224
YFR051C,YIL004C,0.660028449502134
YLR427W,YMR290C,0.852119274942154
YLL011W,YNL132W,0.983610091574613
YBR114W,YLL039C,0.53606884449893
YFL023W,YNR031C,0.525804493017608
YDR386W,YOL139C,0.852119274942154
YJL176C,YPL129W,0.98765120599833
YDR032C,YHR001W,0.703072689507346
YGR159C,YIR010W,0.53606884449893
YER151C,YER155C,0.753242918792004
YDR085C,YER114C,0.576965202814132
YJL005W,YJL026W,0.852119274942154
YGR192C,YLL039C,0.784767882955442
YGL175C,YJR058C,0.682167453566882
YCR002C,YDR510W,0.53606884449893
YFR028C,YKL101W,0.53606884449893
YKL197C,YOL044W,0.949441164261066
YHR079C,YJL034W,0.995458358186604
YHR197W,YNL110C,0.999165506692059
YBR106W,YJR117W,0.703072689507346
YOL077C,YOR312C,0.859922722080967
YDR432W,YKL139W,0.9879334146113
YBL050W,YMR197C,0.999867669238783
YCR024C,YKL117W,0.742881415725322
YGL115W,YPL149W,0.682167453566882
YKL119C,YLR447C,0.836115707810694
YOL010W,YPL217C,0.999618354522409
YGL147C,YML073C,0.957795592557016
YLL026W,YOR117W,0.53606884449893
YDL209C,YGR129W,0.936332097428471
YHR007C,YJR010C-A,0.703072689507346
YDR471W,YPL220W,0.921706009057121
YBR142W,YBR194W,0.53606884449893
YFR034C,YNL014W,0.669323604690042
YDR027C,YDR468C,0.838787018252074
YER012W,YHR033W,0.852119274942154
YDR064W,YDR412W,0.53606884449893
YDR225W,YOR244W,0.637165466396134
YFR032C-A,YLR448W,0.790521651322224
YDL192W,YHR094C,0.788296958861137
YMR140W,YPL203W,0.661672800135991
YDR439W,YKR010C,0.784767882955442
YDR189W,YHR094C,0.703072689507346
YDR501W,YNL283C,0.703072689507346
YKR048C,YLL002W,0.838787018252074
YDL007W,YLR421C,0.957795592557016
YLR275W,YPL213W,0.999397966881025
YDR212W,YJL008C,0.782608695652174
YBR061C,YPL183C,0.790521651322224
YBL093C,YHR058C,0.999142049484618
YBL041W,YOR157C,0.957795592557016
YJR017C,YMR174C,0.579810484329307
YBR263W,YLL039C,0.53606884449893
YBR031W,YHL001W,0.836115707810694
YDR016C,YKR083C,0.997751863358917
YER009W,YMR059W,0.852119274942154
YER151C,YPR119W,0.53606884449893
YGR055W,YMR299C,0.703072689507346
YBR119W,YOR204W,0.53606884449893
YHR183W,YKR059W,0.564491654021244
YAL047C,YFR028C,0.855136720208795
YDR447C,YDR450W,0.836115707810694
YFL013C,YOR123C,0.53606884449893
YBR247C,YML024W,0.762680966893472
YBL050W,YOR106W,0.999999996232515
YDL229W,YOR027W,0.890653121584812
YNL209W,YOR140W,0.890653121584812
YFL038C,YLR026C,0.995002836870279
YFR004W,YNL108C,0.53606884449893
YBR194W,YGR282C,0.53606884449893
YKL049C,YKR046C,0.53606884449893
YGL104C,YPL270W,0.501079807013215
YMR236W,YOL039W,0.832002620755503
YDL075W,YML073C,0.957795592557016
YEL061C,YOR058C,0.660028449502134
YNL255C,YNR036C,0.659447567015627
YDL043C,YFL017W-A,0.873774047657518
YLR223C,YOR039W,0.660028449502134
YFR004W,YJL020C,0.53606884449893
YDL126C,YFR004W,0.784767882955442
YCR051W,YER184C,0.682167453566882
YLL039C,YPL174C,0.53606884449893
YJL177W,YJR145C,0.54847104749512
YCL059C,YOL127W,0.53606884449893
YDR468C,YGR009C,0.798603767773728
YGL030W,YPR152C,0.80506099246546
YGL120C,YLR197W,0.92396897095614
YFR004W,YKL035W,0.784767882955442
YIL121W,YLL028W,0.703072689507346
YCR086W,YEL032W,0.877896962051221
YIR010W,YKL060C,0.80746160453379
YDR060W,YGR103W,0.996114176335103
YCR057C,YPL081W,0.669323604690042
YGR034W,YLR029C,0.921706009057121
YIR010W,YOR202W,0.53606884449893
YCR079W,YLR192C,0.952862168051605
YAR002C-A,YGL054C,0.630229419703104
YJL183W,YLL039C,0.784767882955442
YFR004W,YGL252C,0.53606884449893
YDL075W,YJL177W,0.921706009057121
YMR093W,YOR096W,0.790521651322224
YAR027W,YLR350W,0.682167453566882
YEL020W-A,YKL195W,0.99990688734945
YDR510W,YER155C,0.53606884449893
YHR135C,YPL258C,0.721967550772767
YGR068C,YLL039C,0.53606884449893
YGR103W,YPL093W,0.999935752242006
YFR047C,YLL046C,0.605663741840526
YGL005C,YMR186W,0.660028449502134
YGL227W,YLR377C,0.660028449502134
YFL062W,YMR221C,0.501079807013215
YBR189W,YLL045C,0.836115707810694
YPL204W,YPL266W,0.945807333010916
YIL149C,YPL169C,0.842276605740035
YDR471W,YGL147C,0.921706009057121
YGL008C,YNL291C,0.630229419703104
YFR004W,YGR118W,0.53606884449893
YIL093C,YMR158W,0.889168054734813
YFR015C,YGL081W,0.852119274942154
YIR026C,YMR049C,0.852119274942154
YMR226C,YNL189W,0.605663741840526
YFL002C,YFR001W,0.902816467645463
YGR282C,YIR010W,0.53606884449893
YAR002C-A,YLL039C,0.784767882955442
YGL019W,YOL145C,0.986229563344419
YBR275C,YDL042C,0.852119274942154
YDR245W,YPL050C,0.985651702163765
YKR081C,YNL248C,0.53606884449893
YFR032C-A,YFR034C,0.669323604690042
YNL021W,YPR179C,0.999951079677887
YDR436W,YML016C,0.883428505953382
YGR252W,YPL090C,0.6378829547176
YDR449C,YOL010W,0.54847104749512
YGL071W,YGR252W,0.669323604690042
YDL165W,YNL288W,0.9997313447784
YBR119W,YOR319W,0.53606884449893
YER171W,YPR056W,0.884419344852077
YBR173C,YGR253C,0.667047013899172
YDR356W,YOL069W,0.823939570017432
YDR496C,YNL175C,0.936396224867372
YDR328C,YOR133W,0.833376047487469
YDR288W,YLL036C,0.584984984984985
YDR471W,YOL120C,0.54847104749512
YDR394W,YNL290W,0.852119274942154
YBL101C,YNL225C,0.682167453566882
YDR293C,YLR286C,0.660028449502134
YGR229C,YLL039C,0.53606884449893
YHR099W,YLR055C,0.999879539805277
YDR347W,YNL255C,0.53606884449893
YGL100W,YJL061W,0.53606884449893
YKR048C,YPL150W,0.984397197108022
YHL033C,YHR170W,0.960705865461801
YGL203C,YOR104W,0.788296958861137
YDR356W,YHR172W,0.999826578189824
YGR004W,YPR028W,0.67234615284868
YHR200W,YLR175W,0.53606884449893
YDR477W,YGL035C,0.99173318796211
YMR142C,YNL255C,0.659447567015627
YBR009C,YPL001W,0.999609124557738
YDR356W,YLR212C,0.999884930799821
YGR132C,YGR231C,0.998888389556143
YER171W,YML124C,0.824118856508057
YDR254W,YGR140W,0.918694859760326
YOL027C,YPR125W,0.660028449502134
YDL134C,YML109W,0.911138556624627
YCL027W,YDR103W,0.684527129817444
YDR510W,YKR062W,0.784767882955442
YLL008W,YPL043W,0.986229563344419
YDL192W,YFR051C,0.703072689507346
YER165W,YHR086W,0.7468870303556
YLR147C,YMR125W,0.99655625784908
YHR183W,YKL156W,0.564491654021244
YBL072C,YDL083C,0.921706009057121
YDL115C,YOR224C,0.980420060487739
YBR198C,YMR146C,0.669323604690042
YGL153W,YLL039C,0.53606884449893
YGR089W,YPR141C,0.786182747552049
YER151C,YPR137W,0.753242918792004
YGL066W,YNL132W,0.669323604690042
YER105C,YGL100W,0.780005930512243
YIR010W,YJL190C,0.53606884449893
YHR072W,YNL280C,0.660028449502134
YJL001W,YPR103W,0.999830656978972
YDR060W,YGR270W,0.53606884449893
YDL097C,YGL048C,0.999548022998522
YGL044C,YLR277C,0.53606884449893
YBR081C,YDL084W,0.669323604690042
YAR002C-A,YNL130C,0.788296958861137
YJL008C,YMR128W,0.890653121584812
YNL264C,YPR181C,0.660028449502134
YBR274W,YDR516C,0.525804493017608
YGL003C,YIR025W,0.53606884449893
YBL072C,YLR448W,0.921706009057121
YBR198C,YML010W,0.764303653422268
YKL035W,YLL039C,0.784767882955442
YBR135W,YER102W,0.635228910294981
YCR021C,YHR001W,0.703072689507346
YBR274W,YNL234W,0.786182747552049
YKL145W,YOR117W,0.999971352584249
YNL201C,YOL016C,0.525804493017608
YLR117C,YNR011C,0.53606884449893
YNL031C,YPL047W,0.668996170442038
YDL136W,YOL040C,0.859922722080967
YGL178W,YKL054C,0.681599592807704
YKL139W,YML112W,0.999998263889573
YBR205W,YER110C,0.866510375068088
YDR329C,YOL147C,0.921718443627465
YCR092C,YOL090W,0.999805184613649
YNL255C,YOR210W,0.659447567015627
YER164W,YKR001C,0.824118856508057
YFR031C,YKL068W,0.784767882955442
YCR072C,YPR016C,0.935013786595579
YLR449W,YNR051C,0.753242918792004
YBL004W,YLR186W,0.957795592557016
YFL033C,YHR205W,0.757438396147352
YBL007C,YML116W,0.635228910294981
YBL073W,YJR077C,0.551630434782609
YDR012W,YHR203C,0.836115707810694
YEL036C,YPL094C,0.873774047657518
YDR325W,YGR046W,0.584984984984985
YMR128W,YPL178W,0.53606884449893
YMR168C,YPL268W,0.684036878315825
YBR270C,YLR423C,0.67234615284868
YKL170W,YNL255C,0.53606884449893
YDL235C,YHR206W,0.949119238544978
YDR471W,YGR027C,0.54847104749512
YDL165W,YPR072W,0.999708321233035
YKL129C,YNL025C,0.635228910294981
YGL043W,YOL005C,0.836115707810694
YPL269W,YPR120C,0.884063875693871
YDR424C,YGL153W,0.53606884449893
YLR197W,YNL255C,0.659447567015627
YDL141W,YGL105W,0.525804493017608
YBR198C,YMR012W,0.669323604690042
YKR085C,YOR150W,0.836115707810694
YEL013W,YOR316C,0.703072689507346
YGL014W,YNL301C,0.836115707810694
YDR490C,YGR086C,0.99623298686487
YGR218W,YHR170W,0.884419344852077
YER172C,YPL151C,0.986043998680561
YFR028C,YKR021W,0.852119274942154
YNL069C,YPL131W,0.54847104749512
YHR114W,YJL010C,0.576965202814132
YDR381W,YHR216W,0.63429211000704
YHR174W,YNL006W,0.89184320486415
YBL032W,YHR135C,0.626328988273492
YDL207W,YKR082W,0.53606884449893
YAR042W,YGR252W,0.669323604690042
YDL108W,YDR146C,0.714859437751004
YLR026C,YNL049C,0.660028449502134
YHR154W,YJL047C,0.981770226759279
YGR060W,YMR015C,0.977626680719097
YML074C,YNR051C,0.753242918792004
YDR237W,YLR312W-A,0.836115707810694
YDL064W,YPL269W,0.878075522575274
YDL229W,YLR071C,0.890653121584812
YBR123C,YLR086W,0.660028449502134
YDR347W,YNL306W,0.957795592557016
YGL021W,YNR070W,0.501079807013215
YML063W,YOL039W,0.54847104749512
YDL060W,YGR081C,0.971175843289377
YFL013C,YLL036C,0.53606884449893
YBR152W,YDL098C,0.980506750731323
YLR116W,YNL255C,0.53606884449893
YNL263C,YPR028W,0.80793969881618
YDR228C,YPR049C,0.846340558019861
YLR409C,YPR144C,0.836115707810694
YDR357C,YKL061W,0.836115707810694
YBR173C,YKR086W,0.605663741840526
YDL139C,YPR154W,0.576965202814132
YER092W,YOR141C,0.957795592557016
YLR417W,YMR077C,0.990998440162523
YDL082W,YPR067W,0.54847104749512
YNL186W,YPL240C,0.855987670024343
YER151C,YNR052C,0.753242918792004
YER012W,YLR199C,0.852119274942154
YBL030C,YOR271C,0.80746160453379
YDL200C,YDR214W,0.852119274942154
YBR194W,YDL126C,0.53606884449893
YBR009C,YML065W,0.887579433173428
YGL008C,YKR039W,0.863269717946897
YDR378C,YMR221C,0.684036878315825
YFR004W,YGR204W,0.53606884449893
YKL139W,YLR403W,0.852119274942154
YIL131C,YOR061W,0.852119274942154
YLL011W,YNL186W,0.703072689507346
YDR331W,YKL212W,0.644280204587298
YFL010C,YJR096W,0.579810484329307
YGL045W,YKL117W,0.742881415725322
YFR024C-A,YLR422W,0.852119274942154
YAL053W,YGL077C,0.703072689507346
YLL008W,YNL110C,0.993611465410622
YBR125C,YGL206C,0.852119274942154
YHL002W,YNR052C,0.635228910294981
YBR025C,YOL117W,0.53606884449893
YNL016W,YNL262W,0.824118856508057
YIL069C,YPL198W,0.836115707810694
YHR194W,YOR147W,0.660028449502134
YFL039C,YJR076C,0.660028449502134
YDR507C,YPR083W,0.525804493017608
YFL010C,YHR016C,0.635228910294981
YER116C,YOR144C,0.742881415725322
YNL313C,YPL106C,0.890653121584812
YGR120C,YPL077C,0.682167453566882
YGR252W,YJL190C,0.6378829547176
YHR092C,YKL195W,0.584984984984985
YFR032C-A,YGL135W,0.54847104749512
YLL039C,YPR033C,0.53606884449893
YJL203W,YNR011C,0.53606884449893
YER148W,YPL240C,0.53606884449893
YLR096W,YOR093C,0.852119274942154
YBL002W,YMR091C,0.873774047657518
YNL113W,YNL248C,0.921706009057121
YMR216C,YNL004W,0.966368279631648
YBL092W,YMR242C,0.54847104749512
YML012W,YPR113W,0.788296958861137
YGL190C,YNL030W,0.868754110595297
YBR198C,YMR223W,0.999961890263231
YIL062C,YLR337C,0.703072689507346
YHL030W,YJR045C,0.53606884449893
YLL029W,YPL240C,0.855987670024343
YGR218W,YPL120W,0.67234615284868
YGR252W,YLR277C,0.832002620755503
YAR007C,YLR086W,0.53606884449893
YDL051W,YER125W,0.80074801958785
YDL224C,YER059W,0.67234615284868
YER114C,YER118C,0.786182747552049
YFR009W,YLR058C,0.861356321701401
YGR218W,YIL094C,0.54847104749512
YGL172W,YLR347C,0.980563857758418
YDR038C,YKL203C,0.630229419703104
YHR082C,YNL272C,0.661672800135991
YGR085C,YHL015W,0.836115707810694
YJL190C,YLR150W,0.889168054734813
YDR372C,YFR051C,0.775138621157712
YER154W,YPL063W,0.660028449502134
YDR170C,YLR330W,0.788296958861137
YBL006C,YDR510W,0.53606884449893
YFL013C,YMR186W,0.689582542004285
YGR001C,YJL006C,0.525804493017608
YGR252W,YLL013C,0.669323604690042
YPL217C,YPL266W,0.54847104749512
YGL004C,YOR261C,0.988458439543304
YAR002W,YLR166C,0.53606884449893
YHL001W,YML073C,0.921706009057121
YGL106W,YLR429W,0.921706009057121
YBL092W,YGR085C,0.836115707810694
YBR028C,YBR031W,0.525804493017608
YBL022C,YGR231C,0.660028449502134
YER025W,YLR215C,0.998430606711195
YDL075W,YLR150W,0.54847104749512
YLL039C,YPL028W,0.53606884449893
YMR235C,YPL111W,0.852119274942154
YOR096W,YOR204W,0.54847104749512
YKL049C,YKL081W,0.53606884449893
YFL002C,YOL077C,0.980420060487739
YDL083C,YHL033C,0.836115707810694
YFR031C-A,YPL093W,0.819588567364461
YDL192W,YMR094W,0.721967550772767
YGR165W,YML065W,0.53606884449893
YDR479C,YHR008C,0.703072689507346
YBL072C,YBR079C,0.859922722080967
YNL255C,YOR286W,0.53606884449893
YFR052W,YGR232W,0.998492174737392
YCR024C,YER125W,0.525804493017608
YDR150W,YMR236W,0.669323604690042
YBL049W,YGL227W,0.852119274942154
Q0085,YBR039W,0.53606884449893
YKL020C,YKL213C,0.660028449502134
YDR253C,YNL103W,0.948761267492981
YDR422C,YJL066C,0.852119274942154
YJL033W,YKR002W,0.824118856508057
YFR043C,YPR029C,0.67234615284868
YOR198C,YPL042C,0.852119274942154
YEL056W,YPL001W,0.999999499503572
YBR079C,YGR118W,0.660028449502134
YAL005C,YDL139C,0.890653121584812
YKL018W,YLR277C,0.995385079790747
YDR510W,YLR028C,0.53606884449893
YNL118C,YPR160W,0.684036878315825
YHR005C,YLR240W,0.952311520436015
YDR013W,YDR489W,0.998055838787588
YMR290C,YPL198W,0.957795592557016
YKL049C,YPR091C,0.53606884449893
YDR443C,YNL025C,0.7576783419403
YDR064W,YGR090W,0.963350491854517
YBR108W,YPR154W,0.682723902110599
YDL188C,YOR073W,0.53606884449893
YLL024C,YMR129W,0.890653121584812
YER006W,YPL211W,0.980420060487739
YAL007C,YBR183W,0.501079807013215
YDR064W,YMR142C,0.836115707810694
YCR086W,YML034W,0.928827819380775
YGR090W,YMR128W,0.995446441644888
YER068W,YLR180W,0.53606884449893
YBR193C,YER022W,0.999999067894934
YDR432W,YNL016W,0.941439848075529
YBR261C,YLR438C-A,0.682167453566882
YNR010W,YPR070W,0.99834161433583
YBR251W,YKL155C,0.9974764049694
YBR112C,YGL181W,0.884419344852077
YER177W,YIL159W,0.852119274942154
YFR051C,YLR268W,0.660028449502134
YDR116C,YDR462W,0.889168054734813
YBR111W-A,YJR045C,0.669323604690042
YLR447C,YOR047C,0.67234615284868
YDR510W,YPR180W,0.994640262240986
YBR106W,YPR113W,0.703072689507346
YFR028C,YIR002C,0.53606884449893
YDR427W,YMR191W,0.836115707810694
YML010W,YOL145C,0.721967550772767
YBR251W,YHL004W,0.999736217251559
YDR087C,YNL061W,0.998022476194431
YOL123W,YPR072W,0.660028449502134
YDL059C,YEL030W,0.852119274942154
YPL266W,YPR137W,0.714709002076928
YJL010C,YLR175W,0.53606884449893
YJL075C,YNL157W,0.605663741840526
YHR186C,YKL171W,0.852119274942154
YIR009W,YMR213W,0.669323604690042
YDL100C,YHL004W,0.67234615284868
YLR166C,YOR332W,0.53606884449893
YAL005C,YBL057C,0.890653121584812
YKL014C,YLR249W,0.53606884449893
YGL066W,YPR079W,0.669323604690042
YBR031W,YFR004W,0.784767882955442
YCL061C,YPL153C,0.961742360523219
YFL023W,YLR200W,0.998189068883904
YDR452W,YER112W,0.684036878315825
YDR447C,YHR027C,0.53606884449893
YIL121W,YOR153W,0.788296958861137
YDR335W,YML103C,0.628571428571429
YDL040C,YML058W,0.852119274942154
YKR034W,YLR424W,0.771590125825193
YER025W,YPR041W,0.999899524000097
YHR030C,YPL089C,0.997904379370227
YGL070C,YJL140W,0.999793872963019
YGR054W,YOL117W,0.53606884449893
YBL007C,YKL054C,0.576965202814132
YAL038W,YHR200W,0.784767882955442
YER132C,YJR005W,0.53606884449893
YER029C,YNL245C,0.53606884449893
YGL008C,YHR098C,0.660028449502134
YDR240C,YHR099W,0.53606884449893
YGR027C,YGR086C,0.682167453566882
YDR345C,YKL195W,0.584984984984985
YDL229W,YDR347W,0.890653121584812
YBR284W,YDL238C,0.67234615284868
YBR081C,YEL054C,0.764303653422268
YER173W,YOL094C,0.998666469083181
YDR225W,YGR113W,0.660028449502134
YLR312W-A,YNL252C,0.836115707810694
YFL062W,YML012W,0.703072689507346
YLR383W,YMR190C,0.630229419703104
YLR208W,YPR080W,0.53606884449893
YAL021C,YBR279W,0.660028449502134
YAL026C,YEL022W,0.815660413330478
YDL083C,YPL081W,0.836115707810694
YBL072C,YDL136W,0.836115707810694
YBR080C,YLR043C,0.838787018252074
YIL133C,YOL127W,0.957795592557016
YDL052C,YKL094W,0.703072689507346
YCR008W,YJL033W,0.525804493017608
YLR249W,YMR223W,0.832002620755503
YJR070C,YKR086W,0.605663741840526
YDL192W,YKL196C,0.660028449502134
YNL175C,YPL043W,0.780832437850293
YDR334W,YLR085C,0.999978743299585
YBR007C,YOL133W,0.584984984984985
YJL148W,YPR187W,0.96367697831308
YLL045C,YLR175W,0.54847104749512
YDL229W,YDR301W,0.890653121584812
YDR320C-A,YKL138C-A,0.962851335916736
YGR148C,YHL033C,0.660028449502134
YEL071W,YGR209C,0.584984984984985
YGR048W,YOL013C,0.796256143327102
YHR196W,YML063W,0.669323604690042
YDR365C,YPL126W,0.584984984984985
YDR510W,YNR035C,0.53606884449893
YKL060C,YMR236W,0.669323604690042
YFR032C-A,YPL198W,0.54847104749512
YLL026W,YOR164C,0.53606884449893
YBR172C,YLR116W,0.968641616553034
YHR156C,YOR181W,0.786182747552049
YBR009C,YNL182C,0.721967550772767
YGL190C,YNR032W,0.852119274942154
YDR447C,YER074W,0.957795592557016
YGL116W,YJL030W,0.999999998374476
YDR383C,YGR179C,0.952377710636346
YEL071W,YHR027C,0.53606884449893
YBR009C,YDR110W,0.53606884449893
YDL029W,YHR027C,0.53606884449893
YBR065C,YER172C,0.921706009057121
YDL053C,YPL042C,0.852119274942154
YGR103W,YPL249C-A,0.790521651322224
YGL068W,YLR340W,0.852119274942154
YDL052C,YDR170C,0.861356321701401
YJL084C,YMR032W,0.576965202814132
YBL007C,YBL088C,0.576965202814132
YDR418W,YML073C,0.921706009057121
YOR005C,YOR272W,0.852119274942154
YHR027C,YOR184W,0.53606884449893
YLL011W,YLR186W,0.957795592557016
YDR091C,YLR075W,0.667047013899172
YNL311C,YOR027W,0.911375557140747
YDR143C,YMR229C,0.53606884449893
YOL127W,YOR312C,0.921706009057121
YBR142W,YJL005W,0.861356321701401
YFL039C,YOR117W,0.53606884449893
YER031C,YNL044W,0.990174278464914
YJL177W,YOL016C,0.525804493017608
YBR081C,YML007W,0.995861056662064
YBL056W,YFL002C,0.53606884449893
YIR005W,YNR011C,0.53606884449893
YDL126C,YNR051C,0.997908924105652
YHR170W,YJL122W,0.53606884449893
YHR154W,YML023C,0.914479122551819
YHR090C,YNL031C,0.987972876675554
YLR211C,YLR446W,0.67234615284868
YBL045C,YBL073W,0.798964732986768
YNR051C,YOR091W,0.805486201046505
YDR127W,YPL235W,0.824118856508057
YDR129C,YFL002C,0.53606884449893
YBR068C,YFR024C-A,0.576965202814132
YGR085C,YIL069C,0.836115707810694
YMR120C,YOR276W,0.703072689507346
YDR194C,YML065W,0.53606884449893
YBR207W,YLL039C,0.53606884449893
YJL047C,YPR135W,0.660028449502134
YLR006C,YNR031C,0.999990897016091
YBR142W,YOR312C,0.54847104749512
YDL239C,YPL255W,0.67234615284868
YGR090W,YLR223C,0.981058146140306
YIR010W,YMR236W,0.53606884449893
YDR432W,YDR482C,0.53606884449893
YGR167W,YGR241C,0.660028449502134
YKL204W,YOL139C,0.996478790659994
YHL033C,YPR143W,0.53606884449893
YDR418W,YHR141C,0.836115707810694
YKR026C,YOR260W,0.999991748641698
YCR095C,YNL032W,0.921706009057121
YGR027C,YKL180W,0.836115707810694
YGL019W,YML065W,0.53606884449893
YCR063W,YDL209C,0.977509229495822
YGL163C,YOR351C,0.660028449502134
YGL103W,YPR152C,0.53606884449893
YDR064W,YPL126W,0.836115707810694
YBR234C,YJR065C,0.99999849504579
YER118C,YNL315C,0.682167453566882
YDR432W,YER112W,0.660028449502134
YDL222C,YGR121C,0.703072689507346
YDR076W,YHR154W,0.682167453566882
YHL001W,YNL110C,0.63429211000704
YML067C,YPL218W,0.660028449502134
YIL079C,YLR423C,0.682167453566882
YDR246W,YDR407C,0.952377710636346
YGR225W,YKL022C,0.796256143327102
YKL186C,YOR098C,0.80320174454965
YKR099W,YMR223W,0.669323604690042
Q0085,YER154W,0.884419344852077
YGR021W,YKL139W,0.525804493017608
YBL074C,YLR275W,0.836115707810694
YBR089C-A,YOR304W,0.873774047657518
YJL057C,YMR129W,0.786182747552049
YDL229W,YPR010C,0.890653121584812
YBL092W,YHR141C,0.889168054734813
YNL007C,YPL106C,0.890653121584812
YBR048W,YLR029C,0.921706009057121
YDL025C,YDL183C,0.525804493017608
YNL201C,YPR040W,0.890653121584812
YMR308C,YOR185C,0.852547579477436
YDR195W,YLR277C,0.999394310692605
YDL140C,YDR404C,0.999999994767729
YIL030C,YJL218W,0.579810484329307
YDR162C,YNL298W,0.99373545239405
YBR177C,YPL145C,0.703072689507346
YDR239C,YGR136W,0.606964609800363
YFR024C-A,YJR083C,0.982019414845807
YIL133C,YNL096C,0.859922722080967
YDR254W,YLR315W,0.836115707810694
YMR068W,YOL078W,0.9307328851425
YKL210W,YPL204W,0.525804493017608
YLR138W,YML016C,0.703072689507346
